"subj_idx","response","rt","trialtype"
5072,0,521,"IncStay"
5072,0,606,"ConSwitch"
5072,0,608,"IncStay"
5072,1,1001,"IncSwitch"
5072,0,555,"ConSwitch"
5072,0,654,"IncStay"
5072,0,573,"ConStay"
5072,0,496,"ConStay"
5072,0,830,"IncSwitch"
5072,0,927,"IncSwitch"
5072,0,595,"IncSwitch"
5072,0,517,"ConStay"
5072,0,451,"ConSwitch"
5072,0,491,"IncStay"
5072,0,465,"IncStay"
5072,1,755,"IncStay"
5072,1,782,"ConStay"
5072,1,761,"ConSwitch"
5072,0,708,"IncStay"
5072,1,545,"ConSwitch"
5072,1,405,"IncStay"
5072,1,519,"ConStay"
5072,1,557,"IncStay"
5072,1,680,"IncSwitch"
5072,1,455,"ConStay"
5072,1,479,"ConStay"
5072,1,734,"IncSwitch"
5072,1,618,"ConSwitch"
5072,0,668,"IncSwitch"
5072,1,579,"ConStay"
5072,1,638,"IncSwitch"
5072,1,511,"IncStay"
5072,1,764,"IncSwitch"
5072,1,567,"ConSwitch"
5072,1,539,"ConSwitch"
5072,1,583,"ConStay"
5072,1,594,"IncStay"
5072,1,644,"IncSwitch"
5072,1,804,"IncStay"
5072,1,462,"ConStay"
5072,1,493,"ConStay"
5072,1,483,"IncSwitch"
5072,1,514,"ConStay"
5072,1,528,"ConSwitch"
5072,0,492,"IncStay"
5072,1,867,"IncStay"
5072,1,770,"IncSwitch"
5072,1,581,"ConStay"
5072,1,472,"IncStay"
5072,1,495,"ConSwitch"
5072,1,734,"ConSwitch"
5072,0,570,"IncSwitch"
5072,1,725,"ConSwitch"
5072,1,538,"IncStay"
5072,1,518,"ConSwitch"
5072,1,756,"IncStay"
5072,1,655,"ConStay"
5072,1,542,"ConSwitch"
5072,0,539,"IncSwitch"
5072,1,1199,"IncSwitch"
5072,0,805,"ConSwitch"
5072,1,630,"IncStay"
5072,1,623,"IncStay"
5072,1,526,"ConSwitch"
5072,1,627,"IncStay"
5072,1,644,"ConStay"
5072,0,708,"IncStay"
5072,1,1018,"IncSwitch"
5072,1,739,"ConSwitch"
5072,1,543,"ConSwitch"
5072,1,531,"ConStay"
5072,0,728,"IncStay"
5072,1,860,"IncSwitch"
5072,1,756,"ConSwitch"
5072,1,567,"IncStay"
5072,1,546,"IncStay"
5072,1,446,"ConStay"
5072,1,927,"IncSwitch"
5072,1,707,"ConStay"
5072,1,656,"ConStay"
5072,1,936,"IncSwitch"
5072,1,1084,"IncSwitch"
5072,1,786,"ConSwitch"
5072,1,501,"ConStay"
5072,1,779,"ConSwitch"
5072,1,630,"IncSwitch"
5072,1,615,"IncSwitch"
5072,0,688,"ConStay"
5072,1,534,"IncStay"
5072,1,411,"ConStay"
5072,1,516,"IncSwitch"
5072,1,474,"ConStay"
5072,1,473,"ConSwitch"
5072,1,688,"IncSwitch"
5072,1,742,"IncSwitch"
5072,1,570,"ConSwitch"
5072,1,598,"ConStay"
5072,1,520,"ConSwitch"
5072,0,885,"IncSwitch"
5072,1,500,"ConStay"
5072,0,642,"IncSwitch"
5072,1,874,"IncStay"
5072,1,448,"ConStay"
5072,1,664,"IncSwitch"
5072,1,608,"IncStay"
5072,1,1164,"IncSwitch"
5072,0,990,"IncStay"
5072,1,608,"ConStay"
5072,1,570,"ConSwitch"
5072,1,1189,"ConSwitch"
5072,1,774,"IncSwitch"
5072,1,809,"ConStay"
5072,1,514,"IncSwitch"
5072,0,424,"IncSwitch"
5072,1,585,"ConStay"
5072,1,619,"IncSwitch"
5072,1,597,"ConStay"
5072,1,615,"ConStay"
5072,1,544,"ConStay"
5072,0,892,"IncSwitch"
5072,1,650,"ConSwitch"
5072,0,626,"IncStay"
5072,1,1267,"IncSwitch"
5072,1,586,"ConStay"
5072,1,500,"ConStay"
5072,1,619,"IncStay"
5072,0,852,"IncSwitch"
5072,1,820,"ConSwitch"
5072,1,636,"ConSwitch"
5072,0,781,"IncStay"
5072,1,536,"ConSwitch"
5072,1,460,"IncStay"
5072,0,740,"IncSwitch"
5072,1,624,"ConStay"
5072,1,457,"IncStay"
5072,1,704,"IncSwitch"
5072,1,637,"IncSwitch"
5072,1,566,"ConStay"
5072,1,1026,"ConSwitch"
5072,1,674,"IncStay"
5072,1,641,"ConStay"
5072,1,577,"ConSwitch"
5072,1,635,"IncStay"
5072,0,564,"IncSwitch"
5072,0,720,"ConSwitch"
5072,1,557,"IncStay"
5072,1,472,"ConStay"
5072,1,535,"ConSwitch"
5072,1,556,"ConStay"
5072,0,496,"IncSwitch"
5073,1,1208,"IncSwitch"
5073,1,1137,"ConStay"
5073,1,677,"IncStay"
5073,1,531,"ConSwitch"
5073,1,712,"ConSwitch"
5073,0,1109,"IncSwitch"
5073,1,1650,"IncSwitch"
5073,1,529,"ConStay"
5073,1,782,"ConStay"
5073,1,824,"ConSwitch"
5073,1,977,"ConStay"
5073,1,811,"IncSwitch"
5073,0,612,"IncSwitch"
5073,1,1317,"ConSwitch"
5073,1,666,"ConSwitch"
5073,1,761,"ConSwitch"
5073,1,1556,"IncSwitch"
5073,1,744,"IncStay"
5073,1,540,"IncSwitch"
5073,1,1192,"IncStay"
5073,1,1266,"ConStay"
5073,1,624,"ConSwitch"
5073,1,905,"IncStay"
5073,1,959,"ConSwitch"
5073,1,450,"IncStay"
5073,1,690,"IncSwitch"
5073,1,800,"ConStay"
5073,1,609,"IncSwitch"
5073,1,435,"ConStay"
5073,1,764,"IncStay"
5073,1,687,"ConSwitch"
5073,1,805,"IncStay"
5073,1,983,"IncStay"
5073,1,441,"ConSwitch"
5073,1,553,"IncStay"
5073,1,1021,"ConSwitch"
5073,1,934,"ConSwitch"
5073,1,466,"ConSwitch"
5073,1,729,"IncStay"
5073,1,790,"IncStay"
5073,0,960,"IncSwitch"
5073,1,491,"ConStay"
5073,1,433,"IncStay"
5073,1,898,"ConSwitch"
5073,1,535,"ConSwitch"
5073,1,836,"IncStay"
5073,1,1444,"IncStay"
5073,1,507,"ConStay"
5073,1,649,"ConSwitch"
5073,1,737,"IncSwitch"
5073,1,989,"ConStay"
5073,1,383,"ConSwitch"
5073,1,490,"ConSwitch"
5073,1,528,"IncSwitch"
5073,1,1245,"IncStay"
5073,0,516,"IncSwitch"
5073,1,658,"ConStay"
5073,0,593,"IncStay"
5073,1,1179,"ConSwitch"
5073,1,765,"IncStay"
5073,1,840,"ConStay"
5073,1,961,"ConSwitch"
5073,1,1356,"IncSwitch"
5073,1,790,"IncSwitch"
5073,1,632,"IncSwitch"
5073,1,825,"IncSwitch"
5073,1,665,"IncStay"
5073,1,960,"ConStay"
5073,1,723,"ConSwitch"
5073,1,872,"ConStay"
5073,1,663,"IncStay"
5073,1,766,"ConSwitch"
5073,1,953,"ConStay"
5073,1,469,"ConStay"
5073,1,1060,"IncStay"
5073,1,531,"ConSwitch"
5073,1,448,"IncStay"
5073,0,768,"IncSwitch"
5073,0,1083,"ConSwitch"
5073,1,697,"IncStay"
5073,1,1095,"ConStay"
5073,1,1493,"ConStay"
5073,1,514,"IncSwitch"
5073,0,623,"IncSwitch"
5073,0,584,"IncSwitch"
5073,1,802,"ConStay"
5073,1,668,"ConSwitch"
5073,1,1354,"IncStay"
5073,1,854,"IncStay"
5073,1,710,"ConSwitch"
5073,1,403,"IncStay"
5073,1,478,"IncStay"
5073,1,380,"ConSwitch"
5073,0,639,"IncStay"
5073,1,463,"ConStay"
5073,1,479,"IncStay"
5073,1,821,"IncSwitch"
5073,1,1031,"ConSwitch"
5073,1,423,"ConSwitch"
5073,1,1304,"ConStay"
5073,1,613,"IncStay"
5073,1,942,"IncSwitch"
5073,1,586,"ConSwitch"
5073,1,516,"IncStay"
5073,1,490,"IncStay"
5073,1,592,"ConStay"
5073,1,826,"IncSwitch"
5073,1,378,"ConStay"
5073,1,413,"ConStay"
5073,1,911,"IncSwitch"
5073,1,860,"IncSwitch"
5073,1,699,"ConSwitch"
5073,1,553,"ConStay"
5073,1,1045,"ConSwitch"
5073,1,988,"IncSwitch"
5073,1,646,"IncSwitch"
5073,1,542,"ConStay"
5073,1,890,"IncStay"
5073,1,864,"ConStay"
5073,1,927,"IncSwitch"
5073,1,420,"ConStay"
5073,1,893,"ConSwitch"
5073,1,563,"IncSwitch"
5073,1,1350,"IncSwitch"
5073,1,401,"ConSwitch"
5073,1,452,"ConStay"
5073,1,788,"ConSwitch"
5073,0,806,"IncSwitch"
5073,1,623,"ConStay"
5073,0,312,"IncSwitch"
5073,1,1549,"IncStay"
5073,1,920,"ConStay"
5073,1,933,"IncSwitch"
5073,1,594,"IncStay"
5073,1,573,"IncSwitch"
5073,1,592,"IncStay"
5073,1,634,"ConStay"
5073,1,498,"ConSwitch"
5073,1,321,"ConSwitch"
5073,1,950,"IncSwitch"
5073,1,458,"ConStay"
5073,1,393,"IncSwitch"
5073,1,603,"IncSwitch"
5073,1,437,"ConStay"
5073,1,462,"IncSwitch"
5073,1,542,"ConStay"
5073,1,618,"ConStay"
5073,1,771,"ConStay"
5073,0,366,"IncSwitch"
5073,0,754,"ConSwitch"
5073,0,702,"IncStay"
5073,1,732,"IncSwitch"
5073,1,496,"ConStay"
5073,1,702,"ConStay"
5073,1,412,"IncStay"
5073,1,886,"IncSwitch"
5073,1,404,"ConSwitch"
5073,1,894,"ConSwitch"
5073,1,884,"IncStay"
5073,1,970,"ConSwitch"
5073,1,533,"IncStay"
5073,0,578,"IncSwitch"
5073,1,948,"ConStay"
5073,1,705,"IncSwitch"
5073,1,895,"IncSwitch"
5073,1,796,"ConStay"
5073,1,334,"ConSwitch"
5073,1,1147,"IncStay"
5073,1,862,"ConStay"
5073,1,533,"ConSwitch"
5073,0,1266,"IncStay"
5073,1,793,"IncSwitch"
5073,1,755,"ConSwitch"
5073,1,758,"IncStay"
5073,1,522,"ConStay"
5073,1,855,"ConSwitch"
5073,1,479,"ConStay"
5073,1,589,"IncSwitch"
5074,1,1196,"IncSwitch"
5074,1,597,"ConStay"
5074,0,895,"IncStay"
5074,1,1469,"ConSwitch"
5074,1,1307,"ConSwitch"
5074,1,1200,"IncSwitch"
5074,1,1138,"IncSwitch"
5074,1,830,"ConStay"
5074,1,638,"ConStay"
5074,1,910,"ConSwitch"
5074,1,691,"ConStay"
5074,0,1041,"IncSwitch"
5074,0,1672,"IncSwitch"
5074,1,1399,"ConSwitch"
5074,1,976,"ConSwitch"
5074,1,1874,"ConSwitch"
5074,1,1471,"IncSwitch"
5074,1,1846,"ConStay"
5074,1,956,"IncStay"
5074,1,1112,"IncSwitch"
5074,0,805,"IncStay"
5074,1,703,"ConSwitch"
5074,1,749,"IncStay"
5074,1,633,"ConSwitch"
5074,1,977,"IncStay"
5074,1,692,"IncSwitch"
5074,1,1241,"ConStay"
5074,1,433,"IncSwitch"
5074,1,857,"ConStay"
5074,0,824,"IncStay"
5074,1,1377,"ConSwitch"
5074,0,723,"IncStay"
5074,1,1287,"IncStay"
5074,1,653,"ConSwitch"
5074,0,1053,"IncStay"
5074,1,613,"ConSwitch"
5074,1,918,"ConSwitch"
5074,1,707,"ConSwitch"
5074,1,808,"IncStay"
5074,1,881,"IncStay"
5074,0,855,"IncSwitch"
5074,1,1679,"ConStay"
5074,0,845,"IncStay"
5074,1,583,"ConSwitch"
5074,1,672,"IncStay"
5074,0,1519,"IncStay"
5074,1,811,"ConStay"
5074,1,524,"ConSwitch"
5074,1,873,"IncSwitch"
5074,1,695,"ConStay"
5074,1,1253,"ConSwitch"
5074,1,940,"ConSwitch"
5074,1,1744,"IncSwitch"
5074,1,875,"IncStay"
5074,0,593,"IncSwitch"
5074,1,1123,"ConStay"
5074,1,967,"IncStay"
5074,1,538,"ConSwitch"
5074,0,663,"IncStay"
5074,1,910,"ConStay"
5074,0,747,"IncSwitch"
5074,0,1063,"IncSwitch"
5074,1,1198,"IncSwitch"
5074,1,1143,"IncSwitch"
5074,1,747,"IncStay"
5074,1,583,"ConStay"
5074,1,945,"ConSwitch"
5074,1,485,"ConStay"
5074,0,804,"IncStay"
5074,1,1157,"ConSwitch"
5074,1,1640,"ConStay"
5074,1,1103,"ConStay"
5074,1,716,"IncStay"
5074,1,578,"ConSwitch"
5074,1,644,"IncStay"
5074,1,932,"IncSwitch"
5074,1,768,"ConSwitch"
5074,0,564,"IncStay"
5074,1,575,"ConStay"
5074,1,970,"ConStay"
5074,1,1012,"IncSwitch"
5074,1,837,"IncSwitch"
5074,1,1054,"IncSwitch"
5074,1,869,"ConStay"
5074,1,1324,"ConSwitch"
5074,0,496,"IncStay"
5074,1,697,"IncSwitch"
5074,1,639,"IncStay"
5074,1,799,"ConStay"
5074,1,737,"ConSwitch"
5074,1,789,"ConSwitch"
5074,1,727,"IncSwitch"
5074,1,1028,"ConStay"
5074,1,828,"IncSwitch"
5074,0,836,"IncSwitch"
5074,1,621,"ConStay"
5074,1,1021,"IncSwitch"
5074,1,845,"ConStay"
5074,1,877,"ConStay"
5074,1,1340,"ConStay"
5074,0,696,"IncSwitch"
5074,1,918,"ConSwitch"
5074,0,1043,"IncStay"
5074,1,1394,"IncSwitch"
5074,1,899,"ConStay"
5074,1,673,"ConStay"
5074,1,592,"IncStay"
5074,1,930,"IncSwitch"
5074,1,878,"ConSwitch"
5074,1,708,"ConSwitch"
5074,1,585,"IncStay"
5074,1,876,"ConSwitch"
5074,0,666,"IncStay"
5074,1,1034,"IncSwitch"
5074,1,1066,"ConStay"
5074,1,985,"IncStay"
5074,1,739,"IncSwitch"
5074,0,983,"IncSwitch"
5074,1,841,"ConStay"
5074,1,1337,"IncStay"
5074,1,661,"ConStay"
5074,1,724,"ConSwitch"
5074,0,729,"IncStay"
5074,0,1413,"IncSwitch"
5074,1,1830,"ConSwitch"
5074,1,837,"IncStay"
5074,1,509,"ConStay"
5074,0,955,"ConSwitch"
5074,1,1238,"ConStay"
5074,0,1022,"IncSwitch"
5074,1,1244,"ConSwitch"
5074,1,724,"ConStay"
5074,1,792,"IncSwitch"
5074,1,538,"ConStay"
5074,1,1015,"IncSwitch"
5074,1,911,"IncStay"
5074,1,788,"IncStay"
5074,1,823,"IncSwitch"
5074,1,1263,"ConStay"
5074,1,846,"ConStay"
5074,1,702,"ConSwitch"
5074,1,547,"ConStay"
5074,1,631,"IncStay"
5074,1,1456,"IncStay"
5074,1,606,"ConSwitch"
5074,1,792,"IncStay"
5074,1,1417,"ConSwitch"
5074,1,642,"ConSwitch"
5074,1,866,"ConSwitch"
5074,0,713,"IncSwitch"
5074,1,1382,"IncSwitch"
5074,1,1032,"ConStay"
5074,1,696,"IncStay"
5074,1,798,"ConSwitch"
5074,1,872,"ConSwitch"
5074,1,991,"IncSwitch"
5074,0,537,"IncStay"
5074,1,862,"ConStay"
5074,1,1621,"IncSwitch"
5074,1,701,"ConSwitch"
5074,1,587,"ConSwitch"
5074,1,1069,"IncStay"
5074,1,668,"ConStay"
5074,1,1451,"IncSwitch"
5074,1,842,"IncStay"
5074,1,1450,"ConStay"
5074,1,1033,"IncSwitch"
5074,1,497,"ConStay"
5074,1,528,"ConSwitch"
5074,0,829,"IncStay"
5074,1,1158,"ConSwitch"
5074,1,776,"IncSwitch"
5074,1,707,"IncStay"
5074,0,896,"IncStay"
5075,1,819,"IncSwitch"
5075,1,812,"ConStay"
5075,1,629,"IncStay"
5075,1,678,"ConSwitch"
5075,1,925,"ConSwitch"
5075,1,1001,"IncSwitch"
5075,1,1219,"IncSwitch"
5075,1,812,"ConStay"
5075,1,901,"ConStay"
5075,1,779,"ConSwitch"
5075,1,677,"ConStay"
5075,1,1908,"IncSwitch"
5075,1,1760,"IncSwitch"
5075,1,1259,"ConSwitch"
5075,1,1825,"ConSwitch"
5075,1,1522,"IncSwitch"
5075,1,990,"ConStay"
5075,1,864,"IncStay"
5075,1,727,"IncSwitch"
5075,1,948,"IncStay"
5075,1,992,"ConStay"
5075,1,737,"ConSwitch"
5075,1,919,"ConSwitch"
5075,1,1204,"IncStay"
5075,0,565,"IncSwitch"
5075,1,1761,"ConStay"
5075,1,1267,"IncSwitch"
5075,1,1538,"ConStay"
5075,1,614,"IncStay"
5075,1,1575,"ConSwitch"
5075,1,993,"IncStay"
5075,1,1475,"IncStay"
5075,1,1641,"ConSwitch"
5075,1,1288,"IncStay"
5075,1,806,"ConSwitch"
5075,1,1008,"ConSwitch"
5075,1,913,"ConSwitch"
5075,1,958,"IncStay"
5075,1,993,"IncStay"
5075,1,1739,"IncSwitch"
5075,1,902,"IncStay"
5075,1,1044,"ConSwitch"
5075,1,559,"ConSwitch"
5075,1,1659,"ConStay"
5075,1,1321,"ConSwitch"
5075,1,1701,"IncSwitch"
5075,1,1114,"IncSwitch"
5075,1,799,"ConSwitch"
5075,1,721,"IncStay"
5075,1,630,"IncStay"
5075,1,886,"IncSwitch"
5075,1,973,"ConStay"
5075,1,1184,"ConSwitch"
5075,1,890,"ConSwitch"
5075,1,1609,"IncStay"
5075,1,985,"IncSwitch"
5075,1,796,"IncStay"
5075,1,1214,"ConStay"
5075,1,974,"ConSwitch"
5075,1,1233,"ConSwitch"
5075,1,1561,"IncSwitch"
5075,1,683,"ConStay"
5075,1,786,"ConStay"
5075,1,997,"IncStay"
5075,1,974,"IncSwitch"
5075,1,641,"IncStay"
5075,1,1201,"IncSwitch"
5075,1,1122,"ConSwitch"
5075,1,1903,"ConStay"
5075,1,604,"ConStay"
5075,1,662,"ConStay"
5075,1,678,"IncStay"
5075,1,660,"ConSwitch"
5075,1,1660,"IncStay"
5075,1,1082,"IncStay"
5075,1,792,"IncSwitch"
5075,1,1098,"ConSwitch"
5075,1,728,"IncStay"
5075,1,1405,"ConSwitch"
5075,1,549,"IncStay"
5075,1,745,"IncStay"
5075,1,677,"ConSwitch"
5075,1,1364,"ConStay"
5075,1,1895,"ConSwitch"
5075,1,772,"IncSwitch"
5075,1,455,"IncStay"
5075,1,601,"IncStay"
5075,1,547,"ConStay"
5075,1,639,"ConSwitch"
5075,1,727,"IncStay"
5075,1,692,"ConSwitch"
5075,1,514,"IncStay"
5075,1,631,"ConStay"
5075,1,584,"IncStay"
5075,1,764,"ConStay"
5075,1,615,"ConStay"
5075,1,608,"IncSwitch"
5075,1,634,"ConSwitch"
5075,1,690,"IncSwitch"
5075,1,600,"ConStay"
5075,1,811,"IncSwitch"
5075,1,1220,"IncStay"
5075,1,1517,"IncSwitch"
5075,1,985,"ConSwitch"
5075,1,1156,"ConSwitch"
5075,1,583,"ConStay"
5075,1,850,"IncStay"
5075,0,754,"IncSwitch"
5075,1,1293,"IncStay"
5075,1,810,"ConStay"
5075,1,628,"ConStay"
5075,1,1140,"IncSwitch"
5075,1,624,"ConStay"
5075,1,705,"ConSwitch"
5075,1,806,"IncStay"
5075,1,904,"IncStay"
5075,1,1030,"IncSwitch"
5075,0,1094,"ConStay"
5075,1,1084,"IncStay"
5075,1,762,"ConSwitch"
5075,1,1965,"ConSwitch"
5075,1,1095,"IncSwitch"
5075,0,957,"ConSwitch"
5075,1,1504,"IncStay"
5075,1,1621,"ConSwitch"
5075,1,901,"IncStay"
5075,1,499,"ConStay"
5075,1,617,"ConSwitch"
5075,1,1970,"IncSwitch"
5075,1,1877,"IncSwitch"
5075,1,776,"ConSwitch"
5075,1,1467,"IncStay"
5075,1,842,"IncStay"
5075,1,641,"ConStay"
5075,1,785,"ConSwitch"
5075,1,1148,"IncSwitch"
5075,1,624,"ConStay"
5075,1,712,"ConSwitch"
5075,1,1430,"ConSwitch"
5075,1,1174,"IncSwitch"
5075,1,1104,"IncStay"
5075,1,854,"IncSwitch"
5075,1,598,"ConStay"
5075,1,568,"IncStay"
5075,1,1148,"ConSwitch"
5075,1,1543,"IncStay"
5075,1,666,"ConStay"
5075,1,914,"ConSwitch"
5075,1,1279,"IncSwitch"
5075,1,1237,"IncSwitch"
5075,1,933,"IncSwitch"
5075,1,1178,"IncStay"
5075,1,700,"ConStay"
5075,1,1322,"ConSwitch"
5075,1,1126,"ConStay"
5075,1,1211,"IncStay"
5075,1,1092,"ConSwitch"
5075,1,1425,"ConStay"
5075,1,1457,"ConStay"
5075,1,1872,"IncStay"
5075,1,950,"ConSwitch"
5075,1,882,"IncStay"
5075,1,664,"IncSwitch"
5075,0,712,"ConSwitch"
5075,1,861,"IncStay"
5075,1,1300,"ConStay"
5075,1,618,"ConStay"
5075,1,683,"IncSwitch"
5075,1,818,"IncSwitch"
5075,1,1587,"IncSwitch"
5075,1,973,"ConStay"
5075,1,799,"ConSwitch"
5075,1,1009,"IncStay"
5075,1,474,"IncStay"
5076,0,935,"ConSwitch"
5076,1,1107,"ConStay"
5076,1,656,"IncSwitch"
5076,1,367,"ConStay"
5076,0,1018,"IncSwitch"
5076,1,787,"IncStay"
5076,1,1598,"IncStay"
5076,1,807,"IncSwitch"
5076,1,440,"ConStay"
5076,1,616,"ConStay"
5076,1,1089,"ConSwitch"
5076,1,799,"ConStay"
5076,1,864,"IncStay"
5076,1,519,"IncStay"
5076,1,693,"ConSwitch"
5076,1,435,"IncStay"
5076,1,595,"ConSwitch"
5076,1,1069,"ConSwitch"
5076,1,548,"ConSwitch"
5076,1,568,"IncSwitch"
5076,0,444,"IncSwitch"
5076,1,724,"ConStay"
5076,1,1056,"IncStay"
5076,1,1543,"ConSwitch"
5076,1,906,"ConSwitch"
5076,1,704,"IncSwitch"
5076,1,557,"IncStay"
5076,1,321,"ConStay"
5076,1,926,"IncSwitch"
5076,1,1267,"ConSwitch"
5076,1,745,"ConSwitch"
5076,1,765,"IncStay"
5076,1,1064,"ConStay"
5076,1,959,"IncSwitch"
5076,1,1226,"IncStay"
5076,1,818,"ConStay"
5076,1,1115,"IncSwitch"
5076,1,448,"ConStay"
5076,1,1024,"ConSwitch"
5076,1,1152,"IncStay"
5076,1,1451,"ConSwitch"
5076,1,1107,"ConSwitch"
5076,1,839,"IncSwitch"
5076,1,568,"IncStay"
5076,1,499,"IncStay"
5076,1,784,"IncSwitch"
5076,1,569,"IncSwitch"
5076,1,500,"ConSwitch"
5076,1,467,"IncStay"
5076,1,427,"ConStay"
5076,1,611,"IncSwitch"
5076,1,301,"ConStay"
5076,1,579,"IncSwitch"
5076,1,398,"ConStay"
5076,1,511,"ConSwitch"
5076,1,677,"IncStay"
5076,1,1052,"IncSwitch"
5076,1,819,"ConSwitch"
5076,1,381,"IncStay"
5076,1,878,"ConSwitch"
5076,1,461,"ConSwitch"
5076,1,428,"IncStay"
5076,1,365,"IncSwitch"
5076,1,353,"ConStay"
5076,1,765,"IncStay"
5076,1,416,"IncStay"
5076,1,617,"IncSwitch"
5076,1,707,"ConStay"
5076,1,536,"ConStay"
5076,1,893,"IncSwitch"
5076,1,554,"IncSwitch"
5076,1,1014,"ConSwitch"
5076,1,423,"ConStay"
5076,1,304,"IncStay"
5076,1,958,"ConSwitch"
5076,1,1280,"ConStay"
5076,1,734,"IncStay"
5076,1,763,"ConSwitch"
5076,1,910,"ConStay"
5076,1,1787,"IncStay"
5076,1,740,"IncSwitch"
5076,1,1024,"IncSwitch"
5076,1,424,"ConStay"
5076,1,945,"ConSwitch"
5076,1,437,"ConStay"
5076,1,686,"IncStay"
5076,1,692,"IncSwitch"
5076,1,1002,"IncSwitch"
5076,1,867,"ConStay"
5076,1,442,"IncStay"
5076,1,523,"ConSwitch"
5076,1,648,"IncStay"
5076,1,776,"IncStay"
5076,1,754,"ConStay"
5076,1,398,"ConSwitch"
5076,1,672,"IncSwitch"
5076,1,495,"ConStay"
5076,1,605,"ConSwitch"
5076,1,559,"ConSwitch"
5076,0,394,"IncSwitch"
5076,1,852,"IncStay"
5076,1,1180,"IncSwitch"
5076,1,1046,"ConStay"
5076,1,758,"IncStay"
5076,1,393,"ConSwitch"
5076,1,731,"IncStay"
5076,1,407,"ConStay"
5076,0,609,"ConSwitch"
5076,1,1274,"IncSwitch"
5076,1,1168,"IncSwitch"
5076,1,1251,"IncSwitch"
5076,1,674,"IncSwitch"
5076,1,617,"IncStay"
5076,1,442,"ConStay"
5076,1,474,"ConSwitch"
5076,1,417,"ConStay"
5076,0,562,"IncStay"
5076,1,918,"ConSwitch"
5076,1,379,"ConStay"
5076,1,462,"ConStay"
5076,1,565,"IncStay"
5076,1,520,"ConSwitch"
5076,0,750,"IncStay"
5076,1,1329,"IncSwitch"
5076,1,557,"ConSwitch"
5076,1,849,"IncStay"
5076,1,512,"ConStay"
5076,1,662,"ConStay"
5076,1,597,"IncSwitch"
5076,1,1367,"IncSwitch"
5076,1,545,"IncSwitch"
5076,1,909,"ConStay"
5076,1,738,"ConSwitch"
5076,1,934,"IncStay"
5076,1,531,"IncStay"
5076,1,649,"ConSwitch"
5076,1,401,"ConStay"
5076,1,467,"ConSwitch"
5076,1,1002,"IncSwitch"
5076,1,652,"IncSwitch"
5076,1,700,"ConSwitch"
5076,1,754,"IncStay"
5076,1,982,"IncStay"
5076,1,624,"IncSwitch"
5076,1,816,"ConStay"
5076,1,521,"ConSwitch"
5076,1,495,"ConSwitch"
5076,1,653,"ConStay"
5076,0,549,"IncStay"
5076,1,745,"IncSwitch"
5076,1,909,"IncStay"
5076,1,666,"ConStay"
5076,1,593,"ConSwitch"
5076,1,563,"ConSwitch"
5076,0,470,"IncSwitch"
5076,1,1134,"ConStay"
5076,1,634,"ConStay"
5076,1,1482,"IncStay"
5076,1,1056,"IncSwitch"
5076,1,743,"IncStay"
5076,1,803,"IncSwitch"
5076,1,636,"ConSwitch"
5076,1,477,"ConStay"
5076,1,532,"ConStay"
5076,1,505,"ConStay"
5076,1,623,"IncStay"
5076,1,632,"ConSwitch"
5076,1,888,"IncStay"
5076,1,839,"IncStay"
5076,1,791,"IncSwitch"
5076,1,649,"ConSwitch"
5076,1,553,"IncStay"
5076,1,717,"ConSwitch"
5076,1,746,"IncStay"
5076,1,870,"IncStay"
5076,1,661,"ConSwitch"
5076,1,636,"ConStay"
5076,1,605,"ConSwitch"
5076,1,678,"IncSwitch"
5076,1,716,"IncStay"
5077,1,1558,"IncSwitch"
5077,0,1104,"IncSwitch"
5077,1,1461,"ConSwitch"
5077,1,1388,"IncStay"
5077,1,837,"ConStay"
5077,1,1878,"IncSwitch"
5077,1,819,"ConStay"
5077,1,996,"IncSwitch"
5077,1,1838,"ConStay"
5077,1,1645,"ConSwitch"
5077,1,1516,"IncSwitch"
5077,1,969,"ConSwitch"
5077,0,892,"IncStay"
5077,1,1105,"ConSwitch"
5077,1,878,"ConSwitch"
5077,0,1229,"IncSwitch"
5077,1,1037,"ConStay"
5077,1,773,"IncStay"
5077,1,1136,"IncStay"
5077,1,1956,"IncSwitch"
5077,1,1015,"ConStay"
5077,1,823,"ConStay"
5077,1,1161,"IncSwitch"
5077,0,1171,"IncSwitch"
5077,0,1390,"ConSwitch"
5077,1,815,"ConStay"
5077,1,656,"IncStay"
5077,1,832,"ConSwitch"
5077,1,776,"ConStay"
5077,1,1034,"IncStay"
5077,1,1243,"ConSwitch"
5077,1,658,"ConStay"
5077,0,1729,"IncStay"
5077,0,1549,"IncSwitch"
5077,1,1048,"IncSwitch"
5077,1,1087,"ConStay"
5077,1,821,"ConSwitch"
5077,1,599,"ConStay"
5077,0,569,"IncStay"
5077,1,724,"IncSwitch"
5077,1,977,"ConStay"
5077,0,867,"IncStay"
5077,0,958,"IncSwitch"
5077,1,761,"IncStay"
5077,1,692,"ConStay"
5077,1,690,"ConSwitch"
5077,1,776,"ConSwitch"
5077,1,1202,"IncSwitch"
5077,1,700,"ConStay"
5077,1,1370,"IncSwitch"
5077,1,1100,"IncSwitch"
5077,1,514,"ConStay"
5077,1,1303,"IncSwitch"
5077,1,684,"ConStay"
5077,1,667,"ConStay"
5077,1,522,"ConStay"
5077,1,552,"IncSwitch"
5077,1,652,"ConSwitch"
5077,1,500,"IncStay"
5077,1,1042,"IncSwitch"
5077,1,889,"ConStay"
