,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(ConStay).5041,1.17834133001,0.227349839511,0.749051224243,1.02276348347,1.16928908042,1.33119433092,1.6420216185,0.00330434569888
v_subj(ConSwitch).5041,0.649601131963,0.180985399078,0.300904468374,0.52432797011,0.652306819011,0.771302328215,1.01213943742,0.00307089754476
v_subj(IncStay).5041,0.831063447638,0.204111489965,0.446168240815,0.689186823817,0.830311487726,0.967153070302,1.23613756974,0.00272058345603
v_subj(IncSwitch).5041,0.721405641094,0.199478753067,0.327203467428,0.591170266062,0.718516974277,0.855318555661,1.12063091573,0.00303664103995
v_subj(ConStay).5042,1.48859334846,0.290866783057,0.914928450011,1.29199248654,1.48599857644,1.67661997954,2.06915029733,0.00405307034942
v_subj(ConSwitch).5042,0.537217403391,0.207629620079,0.138473026446,0.397017690626,0.535794980018,0.679356135089,0.947875558589,0.00293527625832
v_subj(IncStay).5042,0.476049549641,0.259375251335,-0.0269958598242,0.295495201812,0.472774397615,0.656592791582,0.989965058807,0.00357339615969
v_subj(IncSwitch).5042,0.0264107675566,0.219599750331,-0.41439651396,-0.117679817376,0.0272799844667,0.172192424606,0.460059820896,0.00336924106615
v_subj(ConStay).5043,1.15608774828,0.210064226862,0.749821667605,1.0175175048,1.14939044402,1.29512876227,1.57343215633,0.00277134588611
v_subj(ConSwitch).5043,0.94872141272,0.18537242663,0.597204432041,0.823071609103,0.945786315393,1.07188131169,1.32436769582,0.00322818217135
v_subj(IncStay).5043,0.765271715615,0.177697180409,0.424294999301,0.644476230766,0.762768226683,0.884316625504,1.12496797777,0.00226005655373
v_subj(IncSwitch).5043,0.393195813499,0.18159430451,0.037189684907,0.268716353305,0.389690101166,0.517266514787,0.752514301479,0.00276217292331
v_subj(ConStay).5044,0.817496267764,0.227666739975,0.389101191117,0.661356637647,0.815624185931,0.971424571732,1.26977741997,0.00319344918929
v_subj(ConSwitch).5044,0.777034518887,0.19512500713,0.39052531886,0.649655985656,0.773621133262,0.907145934803,1.16303611636,0.00303766108717
v_subj(IncStay).5044,0.856669830609,0.217260979379,0.448166069507,0.714890966909,0.855064253503,0.995902840151,1.29216014375,0.00317970016843
v_subj(IncSwitch).5044,0.138433698605,0.192320612613,-0.241975191386,0.00690766439367,0.141611551958,0.272968426909,0.506651085394,0.00299027381182
v_subj(ConStay).5045,0.810636695211,0.207799513485,0.398623049239,0.672516622192,0.810343698782,0.950921538286,1.22186627948,0.00321579569157
v_subj(ConSwitch).5045,0.499127493941,0.192830742349,0.12386525622,0.365949507689,0.499109994436,0.629529320139,0.873789629676,0.00249507863548
v_subj(IncStay).5045,0.681891813133,0.199098965864,0.299195988559,0.546731469988,0.68158758871,0.816389296065,1.07290555213,0.00291471125916
v_subj(IncSwitch).5045,0.316812368916,0.195948365234,-0.0692007640987,0.185671921156,0.313036308807,0.446401296865,0.704504933439,0.00276445992349
v_subj(ConStay).5046,0.974281666505,0.20635658943,0.568477570974,0.835723623,0.972846162362,1.1062694518,1.39303472611,0.00316413791608
v_subj(ConSwitch).5046,0.413779322661,0.17054245423,0.0836629125714,0.30193268902,0.412979711669,0.52748470609,0.750586448751,0.00254338904179
v_subj(IncStay).5046,0.901257812579,0.188239895188,0.534410858322,0.774745470493,0.900563987956,1.02514318693,1.27713003908,0.00253831629089
v_subj(IncSwitch).5046,0.439973601146,0.174551120023,0.104291978416,0.324956659112,0.438723467639,0.55585860427,0.789028436968,0.00281557843479
v_subj(ConStay).5047,1.78281553826,0.262221693625,1.26829389257,1.60977989769,1.77966901769,1.95999053276,2.29573936784,0.00341209001456
v_subj(ConSwitch).5047,1.7662396542,0.251466384392,1.27681163716,1.59513617728,1.76158569263,1.93698105112,2.26195279888,0.00408086883456
v_subj(IncStay).5047,2.15236357398,0.286128635921,1.60513793377,1.95503405354,2.15361069021,2.3467011026,2.72184850044,0.00467823640484
v_subj(IncSwitch).5047,1.31439534162,0.248563645975,0.829439553333,1.14384189692,1.31454408157,1.48419890776,1.80869299647,0.00335971676261
v_subj(ConStay).5048,1.71569400472,0.224222068906,1.274679793,1.56728500578,1.72039941576,1.86402698196,2.15032192636,0.00346567845911
v_subj(ConSwitch).5048,1.31794675086,0.206404769848,0.914929996524,1.17656784495,1.31801642384,1.45565679818,1.72600796605,0.00288013388924
v_subj(IncStay).5048,1.97771165961,0.279670885832,1.4374814717,1.78266182594,1.9752864605,2.16634731406,2.53338653188,0.00402563411852
v_subj(IncSwitch).5048,1.12430706657,0.196620098251,0.73834392289,0.995744073211,1.12417438407,1.25877664946,1.51388189176,0.00275060978737
v_subj(ConStay).5049,2.09408970778,0.225035288461,1.65526517646,1.93970384538,2.08640509241,2.2424351718,2.54232764412,0.00354671307665
v_subj(ConSwitch).5049,1.08975342395,0.169740171301,0.763608904414,0.97357828219,1.09083161212,1.20389609396,1.42101590142,0.00266108686083
v_subj(IncStay).5049,2.31938241132,0.250656214627,1.83988059297,2.14462202096,2.3146782034,2.4879446114,2.81345480127,0.00387858736508
v_subj(IncSwitch).5049,0.669348366151,0.169255180099,0.3288795341,0.558889814995,0.667741873653,0.781894827863,1.00196882576,0.00249401199857
v_subj(ConStay).5050,0.808172264589,0.191185976458,0.453824431195,0.674052015948,0.805983380896,0.937946863092,1.1960468927,0.00274496435322
v_subj(ConSwitch).5050,0.498021613015,0.18090510637,0.147965061735,0.37526347273,0.494175058324,0.616838715597,0.864765911922,0.00276113218271
v_subj(IncStay).5050,0.460650038609,0.196483879624,0.0875071805149,0.32788140338,0.456520930623,0.593072222137,0.852090481017,0.00410792831927
v_subj(IncSwitch).5050,0.151062253746,0.165642925095,-0.173938980786,0.0390254573406,0.153179903181,0.260764435815,0.478529504434,0.00298414700967
v_subj(ConStay).5051,1.52492098161,0.213180496935,1.10673513983,1.37874936493,1.52471461605,1.66571855413,1.95059923328,0.00327034427336
v_subj(ConSwitch).5051,1.22927218999,0.174932375101,0.888938891312,1.11241919697,1.2269037537,1.34461926848,1.57928229043,0.0028325563482
v_subj(IncStay).5051,1.09717366476,0.190676623679,0.730599266919,0.965551960321,1.09324665936,1.22141158395,1.48398944562,0.00298938034353
v_subj(IncSwitch).5051,0.983797839999,0.182351513224,0.630273681873,0.860651878264,0.982134077391,1.10267484022,1.34865099169,0.00305264735786
v_subj(ConStay).5052,0.561744590307,0.196438131419,0.191854347851,0.425942456152,0.56120474681,0.69209839757,0.947937334924,0.00264926195293
v_subj(ConSwitch).5052,0.707453072574,0.186002168281,0.344817398019,0.580801864289,0.706876314899,0.832380388562,1.07212590547,0.00263367754161
v_subj(IncStay).5052,0.868542735277,0.19698168809,0.488112197579,0.733267398216,0.865908472595,0.99538089204,1.26206033467,0.00284996643172
v_subj(IncSwitch).5052,0.619697085969,0.182524851479,0.26841049265,0.495918686529,0.619740482897,0.741019376367,0.973521932403,0.00241116142296
v_subj(ConStay).5053,1.57587001357,0.205322121381,1.1668741729,1.43533980442,1.57926418059,1.71068985346,1.9817130821,0.0031018941538
v_subj(ConSwitch).5053,1.26740404442,0.20041248607,0.871884656027,1.13404902095,1.26744527287,1.40145133416,1.65819952996,0.0035166550349
v_subj(IncStay).5053,0.821325177073,0.194899755048,0.444666151289,0.691954470055,0.820999692089,0.95005876106,1.20388551362,0.00293795880456
v_subj(IncSwitch).5053,0.846829798002,0.195637133712,0.460090151418,0.714843773401,0.84847129071,0.98150300038,1.22811951709,0.00277468160244
v_subj(ConStay).5054,2.04850490251,0.258205268851,1.56889953208,1.87230827949,2.04140646921,2.21775880981,2.58147078009,0.0044057595718
v_subj(ConSwitch).5054,1.64588932112,0.210728363511,1.24207317923,1.50574148054,1.64179894044,1.78379339889,2.06423795962,0.00356363532229
v_subj(IncStay).5054,1.86538484115,0.235878706372,1.40536341937,1.7040145541,1.86361107457,2.02550215942,2.32807307869,0.00399181699476
v_subj(IncSwitch).5054,1.27899371301,0.213004834576,0.862637232028,1.13250411662,1.27834237944,1.42078699985,1.6991797043,0.00329482327443
